0,20.34973335266113
82.47074415732847,20.10455322265625
164.94148831465694,20.63129806518555
247.41223247198542,19.41817665100098
329.8829766293139,21.52922248840332
412.3537207866423,21.00412750244141
494.82446494397084,20.40497016906738
577.2952091012993,20.09441375732422
659.7659532586277,19.98132514953613
742.2366974159562,20.16870307922363
824.7074415732847,19.85197448730469
907.1781857306131,20.0776309967041
989.6489298879417,20.54101753234863
1072.1196740452701,21.13913154602051
1154.5904182025986,21.40499877929688
1237.061162359927,21.35628509521484
1319.5319065172555,20.87399482727051
1402.002650674584,21.10234642028809
1484.4733948319124,21.0257453918457
1566.9441389892409,21.3205451965332
1649.4148831465693,20.99484252929688
1731.8856273038978,20.42971801757812
1814.3563714612262,20.45822715759277
1896.8271156185547,19.72183227539062
1979.2978597758834,19.36519050598145
2061.7686039332116,18.91051292419434
2144.2393480905403,18.28406143188477
2226.7100922478685,17.48768043518066
2309.180836405197,17.82165718078613
2391.6515805625254,17.01769828796387
2474.122324719854,17.82024765014648
2556.5930688771823,18
2639.063813034511,17.35282516479492
2721.5345571918397,18.05353164672852
2804.005301349168,18.88536071777344
2886.4760455064966,19.61343574523926
2968.946789663825,20
3051.4175338211535,20
3133.8882779784817,19.83339691162109
3216.3590221358104,20.07694435119629
3298.8297662931386,22.98102188110352
3381.3005104504673,25.11828422546387
3463.7712546077955,20.70222282409668
3546.241998765124,21.37233734130859
3628.7127429224524,24.96673774719238
3711.183487079781,26.99434089660645
3793.6542312371093,28.66234970092773
3876.124975394438,31.20040512084961
3958.5957195517667,29.42467308044434
4041.066463709095,28.1632080078125
4123.537207866423,27.1835765838623
4206.007952023752,25.65752601623535
4288.4786961810805,24.39565086364746
4370.949440338409,23.56669807434082
4453.420184495737,23.00414276123047
4535.890928653066,21.48101234436035
4618.361672810394,22.14706420898438
4700.832416967723,23.17016983032227
4783.303161125051,23.72877883911133
4865.77390528238,24.44900131225586
4948.244649439708,23.73819923400879
5030.715393597036,23.2831974029541
5113.186137754365,24.90355491638184
5195.656881911694,24.38261413574219
5278.127626069022,23.53625297546387
5360.59837022635,22.82909202575684
5443.069114383679,23.45258903503418
5525.539858541008,23.45091247558594
5608.010602698336,23.92958831787109
5690.481346855664,24.67899322509766
5772.952091012993,25.56107330322266
